137.4	1.891	-14.56
137.4	1.887076	-14.56
137.4	1.879228	-14.56
137.4	1.867456	-14.56
137.4	1.85176	-14.56
137.4	1.83214	-14.56
137.4	1.808596	-14.56
137.4	1.781128	-14.56
137.4	1.749736	-14.56
137.4	1.71442	-14.56
137.4	1.67518	-14.56
137.4	1.632016	-14.56
137.4	1.584928	-14.56
137.4	1.533916	-14.56
137.4	1.47898	-14.56
137.4	1.42012	-14.56
137.4	1.357336	-14.56
137.4	1.290628	-14.56
137.4	1.219996	-14.56
137.4	1.14544	-14.56
137.4	1.06696	-14.56
137.4	0.9845561	-14.56
137.4	0.8982281	-14.56
137.4	0.8079761	-14.56
137.4	0.7138001	-14.56
137.4	0.6157001	-14.56
137.4	0.5136762	-14.56
137.4	0.4077282	-14.56
137.4	0.2978562	-14.56
137.4	0.1840602	-14.56
137.4	0.06634028	-14.56
137.4	-0.05530368	-14.56
137.4	0.004493326	-14.56
137.4001	0.01644324	-14.56008
137.4002	0.0188385	-14.56011
137.4002	0.0193212	-14.56012
137.4002	0.01941822	-14.56012
137.4002	0.0194377	-14.56012
137.4002	0.01944161	-14.56012
137.4002	0.01944239	-14.56012
137.4002	0.01944256	-14.56012
137.4002	0.01944259	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.56012
137.4002	0.0194426	-14.54501
137.4002	0.0194426	-14.51479
137.4002	0.0194426	-14.46946
137.4002	0.0194426	-14.40901
