<<<<<<< HEAD
133.2437	0.06027207	-60.86552
133.1419	0.06027207	-60.71975
133.0402	0.06027207	-60.57398
132.9384	0.06027207	-60.42821
132.8366	0.06027207	-60.28244
132.7349	0.06027207	-60.13667
132.6331	0.06027207	-59.99089
132.5314	0.06027207	-59.84512
132.4296	0.06027207	-59.69935
132.3242	0.06027207	-59.55618
132.2188	0.05634806	-59.41301
132.1087	0.05948725	-59.27346
131.9931	0.06011483	-59.13832
131.8776	0.06024054	-59.00319
131.7621	0.06026569	-58.86805
131.6466	0.06027073	-58.73292
131.5311	0.06027174	-58.59778
131.4156	0.06027192	-58.46265
131.3001	0.06027198	-58.32751
131.1846	0.06027198	-58.19238
131.0691	0.06027198	-58.05724
130.9536	0.06027198	-57.9221
130.8367	0.06027198	-57.78809
130.7199	0.06027198	-57.65408
130.6001	0.06027198	-57.52276
130.4803	0.06027204	-57.39143
130.3546	0.06027204	-57.26573
130.2268	0.06027204	-57.14214
130.0923	0.06027207	-57.02588
129.9578	0.05634806	-56.90961
129.8176	0.05948719	-56.80021
129.6704	0.06011486	-56.70063
129.5157	0.06024054	-56.61301
129.361	0.06026581	-56.52539
129.2063	0.06027073	-56.43777
129.0385	0.06027174	-56.37909
128.866	0.06027198	-56.33619
128.6935	0.06027198	-56.2933
128.5209	0.06027198	-56.25041
128.3484	0.06027198	-56.20752
128.1759	0.06027198	-56.16462
128.0033	0.06027198	-56.12173
127.8308	0.06027198	-56.07884
127.6583	0.06027198	-56.03595
127.4858	0.06027198	-55.99305
127.3132	0.06027198	-55.95016
127.1407	0.06027198	-55.90727
126.9682	0.06027198	-55.86438
126.7957	0.06027198	-55.82148
126.6231	0.06027198	-55.77859
126.4506	0.06027198	-55.7357
126.2781	0.06027198	-55.69281
126.1056	0.06027198	-55.64991
125.933	0.06027198	-55.60702
125.7605	0.06027198	-55.56413
125.5876	0.06027198	-55.5227
125.4148	0.06027198	-55.48127
125.2412	0.06027198	-55.44276
125.0676	0.06027204	-55.40426
124.8923	0.06027204	-55.37496
124.7159	0.05634803	-55.35308
124.5386	0.05948716	-55.34008
124.3613	0.06011483	-55.32709
124.1835	0.06024042	-55.32452
124.0058	0.06026566	-55.32196
123.828	0.06027076	-55.3194
123.6502	0.06027177	-55.31683
123.4725	0.06027198	-55.31427
123.2947	0.06027204	-55.31171
123.117	0.06027204	-55.30914
122.9392	0.06027204	-55.30658
122.7615	0.06027204	-55.30402
122.5837	0.06027204	-55.30145
122.4059	0.06027204	-55.29889
122.2282	0.06027204	-55.29633
122.0504	0.06027204	-55.29376
121.8727	0.06027204	-55.2912
121.6949	0.06027204	-55.28864
121.5172	0.06027204	-55.28607
121.3394	0.06027204	-55.28351
121.1616	0.06027204	-55.28094
120.9839	0.06027204	-55.27838
120.8061	0.06027204	-55.27582
120.6284	0.06027204	-55.27325
120.4506	0.06027204	-55.27069
120.2729	0.06027204	-55.26813
120.0951	0.06027204	-55.26556
119.9173	0.06027204	-55.263
119.7396	0.06027204	-55.26044
119.5618	0.06027204	-55.25787
119.3841	0.06027204	-55.25531
119.2063	0.06027204	-55.25275
119.0285	0.06027204	-55.25018
118.8508	0.06027204	-55.24762
118.673	0.06027204	-55.24506
118.4953	0.06027204	-55.24249
118.3175	0.06027204	-55.23993
118.1398	0.06027204	-55.23737
117.962	0.06027204	-55.2348
117.7843	0.06027204	-55.22976
117.6067	0.06027207	-55.22273
117.4293	0.05634806	-55.21124
117.2519	0.05948713	-55.19974
117.0744	0.06011459	-55.18824
116.897	0.06024039	-55.17675
116.7196	0.06026566	-55.16525
116.5422	0.06027067	-55.15376
116.3648	0.06027168	-55.14227
116.1874	0.06027186	-55.13077
116.01	0.06027192	-55.11928
115.8327	0.06027192	-55.10629
115.6557	0.06027198	-55.09032
115.479	0.06027201	-55.0699
115.3031	0.056348	-55.04464
115.1283	0.05948719	-55.01197
114.9536	0.06011456	-54.97931
114.7822	0.06024054	-54.93221
114.6107	0.06026572	-54.88511
114.4393	0.06027076	-54.83801
114.2679	0.06027177	-54.7909
114.0965	0.06027198	-54.7438
113.925	0.06027204	-54.6967
113.7536	0.06027204	-54.6496
113.5826	0.06027204	-54.60106
113.4116	0.05634803	-54.55251
113.2426	0.05948719	-54.49709
113.0753	0.06011522	-54.43704
112.908	0.06024066	-54.37698
112.7438	0.06026569	-54.3087
112.5833	0.06027076	-54.23233
112.4284	0.06027177	-54.14502
112.2736	0.06027198	-54.0577
112.1187	0.06027204	-53.97038
111.9639	0.06027204	-53.88306
111.809	0.06027204	-53.79574
111.6542	0.06027204	-53.70842
111.4993	0.06027204	-53.62111
111.3445	0.06027204	-53.53379
111.1896	0.06027204	-53.44647
111.0348	0.06027204	-53.35915
110.8799	0.06027204	-53.27183
110.7269	0.06027204	-53.18132
110.5766	0.06027204	-53.08633
110.4264	0.05634803	-52.99133
110.2799	0.05948719	-52.8905
110.1378	0.06011486	-52.78368
110.0023	0.06024045	-52.66861
109.8668	0.06026563	-52.55355
109.7313	0.0602707	-52.43848
109.5957	0.06027171	-52.32342
109.4602	0.06027192	-52.20836
109.3247	0.06027198	-52.0933
109.1892	0.06027198	-51.97823
109.0537	0.06027198	-51.86317
108.9181	0.06027198	-51.74811
108.7826	0.06027198	-51.63305
108.6471	0.06027198	-51.51798
108.5144	0.06027198	-51.39973
108.3816	0.06027201	-51.28149
108.2524	0.06027201	-51.15938
108.1273	0.06027204	-51.03309
108.0085	0.06027204	-50.90079
107.8898	0.06027204	-50.76849
107.779	0.06027204	-50.62946
107.6682	0.06027204	-50.49042
107.5574	0.06027204	-50.35138
107.4466	0.06027204	-50.21234
107.3358	0.06027204	-50.0733
107.225	0.06027204	-49.93427
107.1143	0.06027204	-49.79523
107.0035	0.06027204	-49.65619
106.8927	0.06027204	-49.51715
106.7835	0.06027204	-49.37687
106.6743	0.06027204	-49.23659
106.569	0.06027204	-49.09336
106.4668	0.05634803	-48.94789
106.3703	0.05948722	-48.79859
106.2738	0.06011495	-48.64929
106.1858	0.0602406	-48.4948
106.1069	0.06026575	-48.33546
106.0281	0.06027073	-48.17612
105.9621	0.06027174	-48.01106
105.896	0.06027198	-47.846
105.8507	0.06027204	-47.6741
105.8118	0.05634806	-47.50064
105.7926	0.05948725	-47.32389
105.7734	0.06011489	-47.14716
105.773	0.06024057	-46.96938
105.792	0.06026572	-46.79262
105.811	0.06027076	-46.61586
105.8299	0.06027177	-46.43909
105.8489	0.06027195	-46.26233
105.8679	0.06027201	-46.08557
105.8868	0.06027201	-45.90881
105.9058	0.06027201	-45.73205
105.9248	0.06027201	-45.55529
105.9437	0.06027201	-45.37852
105.9627	0.06027201	-45.20176
105.9817	0.06027201	-45.025
106.0006	0.06027201	-44.84824
106.0196	0.06027201	-44.67148
106.0386	0.06027201	-44.49472
106.0575	0.06027201	-44.31796
106.0783	0.06027201	-44.14139
106.099	0.06027204	-43.96482
106.1226	0.06027204	-43.78862
106.1514	0.06027204	-43.61319
106.1802	0.06027204	-43.43776
106.2197	0.06027204	-43.26443
106.2616	0.05634803	-43.09166
106.3136	0.05948725	-42.92166
106.3737	0.06011507	-42.75434
106.445	0.0602406	-42.59146
106.5284	0.06026572	-42.43447
106.6118	0.06027076	-42.27748
106.6952	0.06027177	-42.12048
106.7786	0.06027198	-41.96349
106.8621	0.06027204	-41.8065
106.9455	0.06027204	-41.6495
107.0289	0.06027204	-41.49251
107.1123	0.06027204	-41.33551
107.1957	0.06027204	-41.17852
107.2792	0.06027204	-41.02153
107.3626	0.06027204	-40.86453
107.446	0.06027204	-40.70754
107.5294	0.06027204	-40.55054
107.6142	0.06027204	-40.39426
107.7015	0.05634803	-40.23943
107.7921	0.05948722	-40.08642
107.8868	0.06011477	-39.93598
107.9878	0.06024048	-39.78972
108.0889	0.06026569	-39.64346
108.2006	0.06027076	-39.50512
108.315	0.06027174	-39.36905
108.4294	0.06027195	-39.23298
108.5438	0.06027201	-39.09691
108.6582	0.06027201	-38.96084
108.7726	0.06027201	-38.82477
108.887	0.06027201	-38.6887
109.0014	0.06027201	-38.55263
109.1159	0.06027201	-38.41656
109.2303	0.06027201	-38.28049
109.3447	0.06027201	-38.14442
109.4591	0.06027201	-38.00835
109.5735	0.06027201	-37.87228
109.6879	0.06027201	-37.73621
109.8023	0.06027201	-37.60014
109.9167	0.06027201	-37.46407
110.0285	0.06027201	-37.32579
110.1402	0.06027204	-37.18752
110.2484	0.06027204	-37.04646
110.3527	0.05634803	-36.90245
110.4508	0.05948722	-36.7542
110.5426	0.06011477	-36.602
110.6253	0.06024048	-36.44459
110.7079	0.06026572	-36.28718
110.7905	0.06027076	-36.12977
110.8731	0.06027177	-35.97236
110.9558	0.06027195	-35.81495
111.0384	0.06027201	-35.65754
111.121	0.06027201	-35.50013
111.2037	0.06027201	-35.34272
111.2863	0.06027201	-35.18531
111.3689	0.06027201	-35.0279
111.4511	0.06027201	-34.87026
111.5311	0.056348	-34.7115
111.607	0.05948719	-34.55077
111.683	0.06011501	-34.39003
111.7535	0.06024057	-34.22682
111.8183	0.06026569	-34.06129
111.8746	0.06027076	-33.89266
111.9309	0.06027177	-33.72403
111.9872	0.06027195	-33.5554
112.0435	0.06027201	-33.38677
112.0998	0.06027201	-33.21814
112.1561	0.06027201	-33.04951
112.2124	0.06027201	-32.88089
112.2687	0.06027201	-32.71226
112.325	0.06027201	-32.54363
112.3813	0.06027201	-32.375
112.4343	0.06027201	-32.20531
112.4873	0.06027204	-32.03561
112.536	0.06027204	-31.86465
112.5799	0.06027207	-31.69238
112.6165	0.05634806	-31.5184
112.6458	0.05948719	-31.34306
112.6648	0.06011489	-31.16629
112.6837	0.06024057	-30.98953
112.7026	0.06026572	-30.81276
112.7215	0.06027076	-30.63599
112.7404	0.06027177	-30.45922
112.7594	0.06027195	-30.28246
112.7783	0.06027201	-30.10569
112.7972	0.06027201	-29.92892
112.8161	0.06027201	-29.75216
112.8351	0.06027201	-29.57539
112.854	0.06027201	-29.39862
112.8724	0.06027201	-29.2218
112.8873	0.056348	-29.04465
112.9023	0.05948719	-28.8675
112.9129	0.06011489	-28.69004
112.9175	0.06024057	-28.51233
112.9147	0.06026575	-28.33457
112.9012	0.06027076	-28.1573
112.8878	0.06027177	-27.98003
112.8573	0.06027198	-27.8049
112.8229	0.06027198	-27.63048
112.7756	0.06027204	-27.45911
112.7282	0.06027204	-27.28775
112.6809	0.06027204	-27.11638
112.6336	0.06027204	-26.94501
112.5863	0.06027204	-26.77365
112.539	0.06027204	-26.60228
112.4917	0.06027204	-26.43092
112.4443	0.06027204	-26.25955
112.397	0.06027204	-26.08819
112.3497	0.06027204	-25.91682
112.3024	0.06027204	-25.74545
112.2551	0.06027204	-25.57409
112.2077	0.06027204	-25.40272
112.1604	0.06027204	-25.23136
112.1131	0.06027204	-25.05999
112.0617	0.06027204	-24.8898
112.0104	0.05634803	-24.7196
111.954	0.05948719	-24.55099
111.8911	0.06011525	-24.38473
111.8213	0.06024075	-24.22121
111.7516	0.06026575	-24.05769
111.6709	0.06027076	-23.89927
111.5902	0.06027177	-23.74085
111.4932	0.06027198	-23.59191
111.3912	0.06027201	-23.44632
111.2891	0.06027201	-23.30072
111.1871	0.06027201	-23.15512
111.0851	0.06027201	-23.00952
110.9831	0.06027201	-22.86393
110.8811	0.06027201	-22.71833
110.7791	0.06027201	-22.57273
110.6771	0.06027201	-22.42713
110.5751	0.06027201	-22.28154
110.473	0.06027201	-22.13594
110.371	0.06027201	-21.99034
110.269	0.06027201	-21.84474
110.1656	0.06027201	-21.70015
110.0594	0.06027204	-21.55758
109.9532	0.05634803	-21.41501
109.8422	0.05948719	-21.27613
109.7312	0.06011498	-21.13725
109.612	0.06024057	-21.00538
109.4928	0.06026569	-20.87351
109.3736	0.06027076	-20.74164
109.2543	0.06027177	-20.60977
109.1351	0.06027195	-20.4779
109.0159	0.06027201	-20.34603
108.8967	0.06027201	-20.21416
108.7774	0.06027201	-20.08229
108.6582	0.06027201	-19.95042
108.539	0.06027201	-19.81855
108.4198	0.06027201	-19.68668
108.3005	0.06027201	-19.55481
108.1813	0.06027201	-19.42294
108.0621	0.06027201	-19.29107
107.9429	0.06027201	-19.15919
107.8223	0.06027201	-19.02852
107.7018	0.06027201	-18.89785
107.577	0.06027201	-18.77124
107.4506	0.06027201	-18.64619
107.3195	0.06027204	-18.5262
107.1883	0.06027204	-18.40621
107.0571	0.06027204	-18.28622
106.9259	0.06027204	-18.16623
106.7948	0.06027204	-18.04623
106.6636	0.06027204	-17.92624
106.5324	0.06027204	-17.80625
106.4012	0.06027204	-17.68626
106.2701	0.06027204	-17.56627
106.1389	0.06027204	-17.44628
106.0077	0.06027204	-17.32629
105.8766	0.06027204	-17.2063
105.7454	0.06027204	-17.0863
105.6142	0.06027204	-16.96631
105.483	0.06027204	-16.84632
105.3519	0.06027204	-16.72633
105.2207	0.06027204	-16.60634
105.0895	0.06027204	-16.48635
104.9584	0.06027204	-16.36636
104.826	0.06027204	-16.24767
104.6913	0.05634803	-16.1316
104.5538	0.05948722	-16.01894
104.4163	0.06011504	-15.90627
104.2788	0.06024063	-15.7936
104.1413	0.06026575	-15.68094
104.0037	0.06027079	-15.56827
103.8662	0.0602718	-15.45561
103.7287	0.06027198	-15.34294
103.5912	0.06027204	-15.23028
103.4537	0.06027204	-15.11761
103.3161	0.06027204	-15.00495
103.1786	0.06027204	-14.89228
103.0411	0.06027204	-14.77962
102.9036	0.06027204	-14.66695
102.7661	0.06027204	-14.55429
102.6285	0.06027204	-14.44162
102.4899	0.06027204	-14.33029
102.3495	0.06027204	-14.22132
102.209	0.05634803	-14.11235
102.0685	0.05948719	-14.00338
101.9217	0.06011507	-13.90318
101.7748	0.06024054	-13.80297
101.6232	0.06026566	-13.7101
101.4717	0.06027073	-13.61723
101.3201	0.06027177	-13.52435
101.1685	0.06027198	-13.43148
101.0169	0.06027204	-13.33861
100.8653	0.06027204	-13.24574
100.7137	0.06027204	-13.15286
100.5621	0.06027204	-13.05999
100.4105	0.06027204	-12.96712
100.2589	0.06027204	-12.87425
100.1074	0.06027204	-12.78137
99.95486	0.06027204	-12.69001
99.80235	0.06027204	-12.59865
99.64738	0.06027204	-12.51153
99.49133	0.06027204	-12.42637
99.3325	0.05634803	-12.3465
99.17368	0.05948722	-12.26663
99.0111	0.06011483	-12.1947
98.84853	0.06024045	-12.12277
98.68595	0.06026566	-12.05084
98.52338	0.0602707	-11.97892
98.3608	0.06027171	-11.90699
98.19823	0.06027192	-11.83506
98.03565	0.06027198	-11.76314
97.87308	0.06027198	-11.69121
97.70991	0.06027198	-11.62064
97.54674	0.06027204	-11.55007
97.38219	0.06027204	-11.48276
97.21765	0.06027204	-11.41545
97.04981	0.06027204	-11.35684
96.87968	0.06027207	-11.30527
96.70954	0.05634806	-11.25369
96.53663	0.05948725	-11.21237
96.36372	0.06011459	-11.17104
96.1908	0.06024048	-11.12972
96.01789	0.06026563	-11.0884
95.84498	0.06027076	-11.04708
95.67207	0.06027177	-11.00575
95.49915	0.06027198	-10.96443
95.32624	0.06027204	-10.92311
95.15333	0.06027204	-10.88179
94.98042	0.06027204	-10.84047
94.8075	0.06027204	-10.79914
94.63425	0.06027204	-10.75927
94.46036	0.05634803	-10.72233
94.28646	0.05948722	-10.68539
94.11086	0.06011507	-10.65769
93.93425	0.0602406	-10.63732
93.75764	0.06026572	-10.61695
93.58104	0.06027076	-10.59659
93.40443	0.06027177	-10.57622
93.22783	0.06027198	-10.55586
93.05122	0.06027204	-10.53549
92.87462	0.06027204	-10.51513
92.69801	0.06027204	-10.49476
92.52141	0.06027204	-10.47439
92.3448	0.06027204	-10.45403
92.1682	0.06027204	-10.43366
91.99159	0.06027204	-10.4133
91.81499	0.06027204	-10.39293
91.63838	0.06027204	-10.37257
91.46178	0.06027204	-10.3522
91.28517	0.06027204	-10.33183
91.10857	0.06027204	-10.31147
90.93196	0.06027204	-10.2911
90.75536	0.06027204	-10.27074
90.57858	0.06027204	-10.25184
90.40181	0.06027204	-10.23294
90.22475	0.06027204	-10.21704
90.04733	0.05634803	-10.20563
89.86992	0.05948722	-10.19422
89.69214	0.06011468	-10.19411
89.51436	0.06024051	-10.194
89.33658	0.06026569	-10.19389
89.1588	0.06027067	-10.19379
88.98102	0.06027168	-10.19368
88.80324	0.06027186	-10.19357
88.62546	0.06027192	-10.19346
88.44768	0.06027192	-10.19335
88.2699	0.06027192	-10.19325
88.09212	0.06027192	-10.19314
87.91434	0.06027192	-10.19303
87.73656	0.06027192	-10.19292
87.55878	0.06027192	-10.19282
87.381	0.06027192	-10.19271
87.20322	0.06027192	-10.1926
87.02544	0.06027192	-10.19249
86.84766	0.06027192	-10.19238
86.66988	0.06027192	-10.19228
86.4921	0.06027192	-10.19217
86.31432	0.06027192	-10.19206
86.13654	0.06027192	-10.19195
85.95876	0.06027192	-10.19185
85.78098	0.06027192	-10.1902
85.60321	0.06027198	-10.18856
85.42559	0.06027201	-10.18106
85.24804	0.06027201	-10.17203
85.0709	0.06027204	-10.157
84.89438	0.05634803	-10.13593
84.71915	0.05948722	-10.10592
84.54393	0.06011501	-10.07592
84.36871	0.0602406	-10.04592
84.19348	0.06026575	-10.01592
84.01826	0.06027076	-9.985915
83.84303	0.06027177	-9.955913
83.66781	0.06027195	-9.92591
83.49258	0.06027201	-9.895907
83.31736	0.06027201	-9.865905
83.14214	0.06027201	-9.835902
82.96691	0.06027201	-9.8059
82.79169	0.06027201	-9.775897
82.61646	0.06027201	-9.745894
82.44186	0.06027201	-9.712472
82.26815	0.056348	-9.674652
82.09444	0.05948719	-9.636832
81.9221	0.06011462	-9.593232
81.75171	0.06024042	-9.542504
81.58412	0.06026563	-9.483176
81.42033	0.06027079	-9.414056
81.25655	0.0602718	-9.344935
81.10136	0.06027198	-9.258213
80.94839	0.06027198	-9.167616
80.80511	0.06027198	-9.062377
80.66183	0.06027204	-8.957138
80.51855	0.06027204	-8.851899
80.37527	0.06027204	-8.74666
80.23199	0.06027204	-8.641421
80.08871	0.06027204	-8.536182
79.94543	0.06027204	-8.430943
79.80215	0.06027204	-8.325705
79.65887	0.06027204	-8.220466
79.51559	0.06027204	-8.115227
79.37231	0.06027204	-8.009988
79.22903	0.06027204	-7.904749
79.08575	0.06027204	-7.79951
78.94247	0.06027204	-7.694271
78.79919	0.06027204	-7.589032
78.65591	0.06027204	-7.483793
78.51263	0.06027204	-7.378554
78.36935	0.06027204	-7.273315
78.22697	0.06027204	-7.166864
78.08458	0.06027204	-7.060413
77.94428	0.06027204	-6.951222
77.80399	0.05634803	-6.842031
77.6703	0.05948719	-6.724845
77.53661	0.06011471	-6.607653
77.40788	0.06024048	-6.485039
77.28661	0.06026569	-6.355035
77.17457	0.06027073	-6.217008
77.06252	0.06027174	-6.07898
76.95048	0.06027195	-5.940953
76.83843	0.06027201	-5.802926
76.72639	0.06027201	-5.664899
76.61434	0.06027201	-5.526872
76.5023	0.06027201	-5.388844
76.39025	0.06027201	-5.250817
76.27821	0.06027201	-5.11279
76.16616	0.06027201	-4.974763
76.05412	0.06027201	-4.836736
75.94207	0.06027201	-4.698709
75.83002	0.06027201	-4.560681
75.71798	0.06027201	-4.422654
75.60593	0.06027201	-4.284627
75.49389	0.06027201	-4.1466
75.38184	0.06027198	-4.008573
75.2698	0.06027198	-3.870545
75.15911	0.06027201	-3.731432
75.05116	0.06027204	-3.590178
74.94321	0.05634803	-3.448923
74.83527	0.05948719	-3.307669
74.73702	0.06011471	-3.159498
74.63879	0.06024063	-3.011327
74.54055	0.06026572	-2.863157
74.44231	0.06027079	-2.714987
74.34408	0.0602718	-2.566817
74.24584	0.06027198	-2.418647
74.14761	0.06027204	-2.270477
74.04937	0.06027204	-2.122307
73.95113	0.06027204	-1.974137
73.8529	0.06027204	-1.825967
73.75466	0.06027204	-1.677797
73.65643	0.06027204	-1.529627
73.55819	0.06027201	-1.381457
73.45995	0.06027204	-1.233287
73.36172	0.06027204	-1.085117
73.26348	0.06027204	-0.9369464
73.16525	0.06027204	-0.7887763
73.06701	0.06027201	-0.6406062
72.96793	0.06027204	-0.4929987
72.86599	0.06027195	-0.3473478
72.76405	0.06027198	-0.2016969
72.6579	0.06027198	-0.05909511
72.54629	0.06027204	0.07928212
72.43468	0.05634803	0.2176594
72.31541	0.05948722	0.349499
72.19615	0.06011495	0.4813405
72.07689	0.0602406	0.6131806
71.95763	0.06026572	0.7450203
71.83836	0.06027076	0.8768601
71.7191	0.06027177	1.0087
71.59984	0.06027195	1.14054
71.48058	0.06027201	1.272379
71.36131	0.06027201	1.404219
71.24205	0.06027201	1.536059
71.12279	0.06027201	1.667899
71.00352	0.06027201	1.799738
70.88426	0.06027201	1.931578
70.765	0.06027204	2.063418
70.64574	0.05634803	2.195258
70.52647	0.05948722	2.327097
70.4072	0.0601148	2.45894
70.28663	0.06024057	2.589582
70.16605	0.06026569	2.720224
70.04159	0.06027079	2.847163
69.91553	0.0602718	2.972517
69.78399	0.06027198	3.092109
69.65245	0.06027204	3.2117
69.51525	0.06027204	3.324754
69.37805	0.05634803	3.437807
69.24085	0.05948722	3.55086
69.10365	0.0601151	3.663915
68.96645	0.0602406	3.776968
68.82925	0.06026569	3.890022
68.69205	0.06027076	4.003075
68.55486	0.06027177	4.116128
68.41766	0.06027195	4.229182
68.28046	0.06027201	4.342235
68.14326	0.06027201	4.455288
68.00494	0.06027201	4.56697
67.86662	0.06027204	4.678651
67.72407	0.06027204	4.784883
67.58152	0.06027204	4.891116
67.43494	0.06027204	4.991704
67.28359	0.05634803	5.08498
67.12703	0.05948719	5.169197
66.97047	0.06011477	5.253421
66.80925	0.06024036	5.328353
66.64803	0.06026554	5.403283
66.47756	0.06027073	5.453734
66.30709	0.06027174	5.504186
66.13248	0.06027195	5.537598
65.95555	0.06027204	5.554906
65.77862	0.06027207	5.572214
65.60168	0.06027207	5.589522
65.42475	0.06027207	5.606831
65.24782	0.06027207	5.624139
65.07088	0.06027207	5.641447
64.89395	0.06027207	5.658755
64.71702	0.06027207	5.676064
64.54008	0.06027207	5.693372
64.36315	0.06027207	5.71068
64.18622	0.06027207	5.727988
64.00928	0.06027207	5.745296
63.83235	0.06027207	5.762605
63.65542	0.06027207	5.779913
63.47849	0.06027207	5.797221
63.30155	0.06027207	5.814529
63.12448	0.06027207	5.830365
62.94741	0.05634806	5.8462
62.7701	0.05948725	5.859029
62.59255	0.06011489	5.868176
62.41501	0.06024048	5.877316
62.23728	0.06026569	5.873108
62.05999	0.06027076	5.86001
61.88269	0.06027177	5.846912
61.70648	0.06027198	5.823333
61.53027	0.06027198	5.799754
61.35406	0.06027198	5.776175
61.17786	0.06027198	5.752595
61.00165	0.06027198	5.729016
60.82544	0.06027198	5.705437
60.64923	0.06027198	5.681858
60.47302	0.06027198	5.658279
60.29681	0.06027198	5.6347
60.12061	0.06027198	5.611121
59.9444	0.06027198	5.587542
59.76819	0.06027198	5.563962
59.59198	0.06027198	5.540383
59.41577	0.06027198	5.516804
59.23963	0.06027198	5.492739
59.06392	0.06027201	5.465693
58.88895	0.06027201	5.434224
58.71513	0.06027204	5.396928
58.54271	0.05634803	5.353647
58.37267	0.05948722	5.301761
58.20263	0.06011462	5.249875
58.03784	0.06024042	5.183171
57.87455	0.06026566	5.112876
57.71126	0.06027079	5.042581
57.54797	0.0602718	4.972286
57.38469	0.06027201	4.901991
57.2214	0.06027207	4.831697
57.05811	0.06027207	4.761402
